event_key,weather_date,city,weather_metric,station_status,condition_id,event_slug,slug,asset,outcome,temperature_bucket,bucket_kind,bucket_low,bucket_high,unit,timestamp_epoch,public_trade_time_utc,public_trade_time_cst,relative_phase,half_hour_bin,side,price,shares,trade_usd,trade_usd_source,transaction_hash,source_repository_trade,source_repository_activity,source_current_public_api,source_row_number,activity_match_status,previous_same_bucket_buy_price,price_change_vs_previous_buy,price_add_class,pretrade_average_cost,price_change_vs_average_cost,average_cost_add_class,outcome_previous_buy_price,outcome_price_add_class,outcome_pretrade_average_cost,outcome_average_cost_add_class,price_decimal,price_cents,price_band
2026-04-03__beijing__high,2026-04-03,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x605a939815f1b92b76757a86256d0e06286c0c012e58a5da75b96222684fa2a7,highest-temperature-in-beijing-on-april-3-2026,highest-temperature-in-beijing-on-april-3-2026-22c,112068224048996709807152953016654034317643575767253208480522510231784911312865,Yes,22°C,exact,22.0,22.0,C,1775156657,2026-04-02T19:04:17+00:00,2026-04-03T03:04:17+08:00,D0_0000_0800,03:00—03:30,BUY,0.15,1.19176,0.178764,activity_usdcSize,0xa32e1fead8c008797bbc2a66feca09b4354e4b9250a1ccc7d9557e9440b00127,True,True,True,weather_trades_normalized.csv:4668|api_trades:11926|activity.csv:5120|api_activity:5119,EXACT_SIZE_MATCH,0.15,0.0,PRICE_FLAT_ADD,0.15000000000000002,-2.7755575615628914e-17,NEAR_AVERAGE_COST_ADD,0.15,PRICE_FLAT_ADD,0.15000000000000002,NEAR_AVERAGE_COST_ADD,0.15,15.0,15—20美分
2026-04-03__beijing__high,2026-04-03,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x605a939815f1b92b76757a86256d0e06286c0c012e58a5da75b96222684fa2a7,highest-temperature-in-beijing-on-april-3-2026,highest-temperature-in-beijing-on-april-3-2026-22c,112068224048996709807152953016654034317643575767253208480522510231784911312865,Yes,22°C,exact,22.0,22.0,C,1775156659,2026-04-02T19:04:19+00:00,2026-04-03T03:04:19+08:00,D0_0000_0800,03:00—03:30,BUY,0.1500000209,2.388233,0.358235,activity_usdcSize,0x8fd59144d44ea31c1af78f1e7da00b66e2d9c3e4807a7b2a3b8692f28181e300,True,True,True,weather_trades_normalized.csv:4669|api_trades:11925|activity.csv:5121|api_activity:5120,EXACT_SIZE_MATCH,0.15,2.0900000008428066e-08,PRICE_FLAT_ADD,0.15000000000000002,2.089999998067249e-08,NEAR_AVERAGE_COST_ADD,0.15,PRICE_FLAT_ADD,0.15000000000000002,NEAR_AVERAGE_COST_ADD,0.1500000209,15.00000209,15—20美分
2026-04-03__beijing__high,2026-04-03,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x605a939815f1b92b76757a86256d0e06286c0c012e58a5da75b96222684fa2a7,highest-temperature-in-beijing-on-april-3-2026,highest-temperature-in-beijing-on-april-3-2026-22c,112068224048996709807152953016654034317643575767253208480522510231784911312865,Yes,22°C,exact,22.0,22.0,C,1775156665,2026-04-02T19:04:25+00:00,2026-04-03T03:04:25+08:00,D0_0000_0800,03:00—03:30,BUY,0.15,29.41176,4.411764,activity_usdcSize,0xad4bef5d564d8731982ab0f3205331be708848b44fc71565fb8a08e589ce1ad5,True,True,True,weather_trades_normalized.csv:4670|api_trades:11924|activity.csv:5122|api_activity:5121,EXACT_SIZE_MATCH,0.1500000209,-2.0900000008428066e-08,PRICE_FLAT_ADD,0.15000000198904967,-1.989049674966381e-09,NEAR_AVERAGE_COST_ADD,0.1500000209,PRICE_FLAT_ADD,0.15000000198904967,NEAR_AVERAGE_COST_ADD,0.15,15.0,15—20美分
2026-04-03__beijing__high,2026-04-03,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x605a939815f1b92b76757a86256d0e06286c0c012e58a5da75b96222684fa2a7,highest-temperature-in-beijing-on-april-3-2026,highest-temperature-in-beijing-on-april-3-2026-22c,112068224048996709807152953016654034317643575767253208480522510231784911312865,Yes,22°C,exact,22.0,22.0,C,1775156671,2026-04-02T19:04:31+00:00,2026-04-03T03:04:31+08:00,D0_0000_0800,03:00—03:30,BUY,0.15,16.99,2.5485,activity_usdcSize,0x3db8884fe973670680461e2b607853457078ba98975b3fef899d9f8f42e27265,True,True,True,weather_trades_normalized.csv:4671|api_trades:11923|activity.csv:5123|api_activity:5122,EXACT_SIZE_MATCH,0.15,0.0,PRICE_FLAT_ADD,0.15000000091660048,-9.166004899530122e-10,NEAR_AVERAGE_COST_ADD,0.15,PRICE_FLAT_ADD,0.15000000091660048,NEAR_AVERAGE_COST_ADD,0.15,15.0,15—20美分
2026-04-03__beijing__high,2026-04-03,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xfabbd7bd1687c4ec10ab889382cc013efc5781dd3c068f9c02827d937bbf6bb2,highest-temperature-in-beijing-on-april-3-2026,highest-temperature-in-beijing-on-april-3-2026-25c,26931255635868764004763764133078852808991634131985329606636531370023360540024,Yes,25°C,exact,25.0,25.0,C,1775190215,2026-04-03T04:23:35+00:00,2026-04-03T12:23:35+08:00,D0_1200_1300,12:00—12:30,BUY,0.083,0.92,0.07636,activity_usdcSize,0x04a1359848842a746f3f223c1dabef537b319ae936350c7687131baa0dda8be0,True,True,True,weather_trades_normalized.csv:4704|api_trades:11898|activity.csv:5158|api_activity:5157,EXACT_SIZE_MATCH,,,,,,,,,,,0.083,8.3,5—10美分
2026-04-03__beijing__high,2026-04-03,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xfabbd7bd1687c4ec10ab889382cc013efc5781dd3c068f9c02827d937bbf6bb2,highest-temperature-in-beijing-on-april-3-2026,highest-temperature-in-beijing-on-april-3-2026-25c,26931255635868764004763764133078852808991634131985329606636531370023360540024,Yes,25°C,exact,25.0,25.0,C,1775190223,2026-04-03T04:23:43+00:00,2026-04-03T12:23:43+08:00,D0_1200_1300,12:00—12:30,BUY,0.05,14.12,0.706,activity_usdcSize,0x16921a808d9f200a3b858ab175e79239b3ba226f1985c756167b1af04fa44ab8,True,True,True,weather_trades_normalized.csv:4705|api_trades:11897|activity.csv:5159|api_activity:5158,EXACT_SIZE_MATCH,0.083,-0.033,PRICE_DOWN_ADD,0.08299999999999999,-0.03299999999999999,BELOW_AVERAGE_COST_ADD,0.083,PRICE_DOWN_ADD,0.08299999999999999,BELOW_AVERAGE_COST_ADD,0.05,5.0,5—10美分
2026-04-03__beijing__high,2026-04-03,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xfabbd7bd1687c4ec10ab889382cc013efc5781dd3c068f9c02827d937bbf6bb2,highest-temperature-in-beijing-on-april-3-2026,highest-temperature-in-beijing-on-april-3-2026-25c,26931255635868764004763764133078852808991634131985329606636531370023360540024,Yes,25°C,exact,25.0,25.0,C,1775190227,2026-04-03T04:23:47+00:00,2026-04-03T12:23:47+08:00,D0_1200_1300,12:00—12:30,BUY,0.0817918516,45.02754,4.05524,activity_usdcSize,0x936f076af2cca24f594b4b996cdca4feb488301c507044b8ca0f7e5b8073847f,True,True,True,weather_trades_normalized.csv:4706|api_trades:11896|activity.csv:5160|api_activity:5159,NEAREST_SIZE_MATCH,0.05,0.031791851600000004,PRICE_UP_ADD,0.052018617021276595,0.029773234578723412,ABOVE_AVERAGE_COST_ADD,0.05,PRICE_UP_ADD,0.052018617021276595,ABOVE_AVERAGE_COST_ADD,0.0817918516,8.179185160000001,5—10美分
2026-04-04__beijing__high,2026-04-04,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xe2266675ba51ff4a43845b925ec6aed17fe0292de17a095911923f899cdfdd3f,highest-temperature-in-beijing-on-april-4-2026,highest-temperature-in-beijing-on-april-4-2026-20c,37787514342501262867162808008454110142210702683340947780859932476919514234233,Yes,20°C,exact,20.0,20.0,C,1775243383,2026-04-03T19:09:43+00:00,2026-04-04T03:09:43+08:00,D0_0000_0800,03:00—03:30,BUY,0.13,80.33488,11.4387,activity_usdcSize,0x394f76ecdacc0919708cd864a30945bdba4348e019d8f03d47d3b090edaae044,True,True,True,weather_trades_normalized.csv:4764|api_trades:11856|activity.csv:5219|api_activity:5218,NEAREST_SIZE_MATCH,,,,,,,,,,,0.13,13.0,10—15美分
2026-04-05__beijing__high,2026-04-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x9212de326b10c219be151825f0575e6997771f7aac21fd85948c36335da06def,highest-temperature-in-beijing-on-april-5-2026,highest-temperature-in-beijing-on-april-5-2026-20c,50154875018612476846202703575007039237316003107042368831080496113341083426516,Yes,20°C,exact,20.0,20.0,C,1775317409,2026-04-04T15:43:29+00:00,2026-04-04T23:43:29+08:00,D-1_1800_2400,23:30—24:00,BUY,0.2,28.1796,6.126,activity_usdcSize,0x832e996ccca42d14e942ff1b0f1d2b286df03c0a86fec38a11aed9515ff24d79,True,True,True,weather_trades_normalized.csv:4907|api_trades:11723|activity.csv:5366|api_activity:5365,NEAREST_SIZE_MATCH,,,,,,,,,,,0.2,20.0,20—30美分
2026-04-05__beijing__high,2026-04-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x417d06bc127f719cf07548aaad09819cec3d7bea16720d7c8d9685285ca8d041,highest-temperature-in-beijing-on-april-5-2026,highest-temperature-in-beijing-on-april-5-2026-21c,46378176533936676838978591057272071916665451734666991591155679041626452737921,Yes,21°C,exact,21.0,21.0,C,1775367363,2026-04-05T05:36:03+00:00,2026-04-05T13:36:03+08:00,D0_1300_1400,13:30—14:00,BUY,0.1275087833,84.69416,11.83154,activity_usdcSize,0x2c8a57c37dd6873235083246af6dbaeaca059a5e57479e2f009ae6f7282bf4cb,True,True,True,weather_trades_normalized.csv:4957|api_trades:11675|activity.csv:5421|api_activity:5420,NEAREST_SIZE_MATCH,,,,,,,,,,,0.1275087833,12.75087833,10—15美分
2026-04-06__beijing__high,2026-04-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xcc4f05c39bb8e30dbcbfc2667a5fe3b70d7415071ad598a614e7104af04d3490,highest-temperature-in-beijing-on-april-6-2026,highest-temperature-in-beijing-on-april-6-2026-19c,11280434350960582425632132554259266924006458184321290519244837516563739747778,Yes,19°C,exact,19.0,19.0,C,1775417689,2026-04-05T19:34:49+00:00,2026-04-06T03:34:49+08:00,D0_0000_0800,03:30—04:00,BUY,0.22,87.24886,20.8186,activity_usdcSize,0xb2ca91486d721fadc118af60467eb5f648414383a05ad3d7987443ba28a204bf,True,True,True,weather_trades_normalized.csv:5042|api_trades:11616|activity.csv:5507|api_activity:5506,NEAREST_SIZE_MATCH,,,,,,,,,,,0.22,22.0,20—30美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xea601edeb7d913b6d6d80ecb0e0f2039f09633770aa2560df33e44f3743be3c1,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-18c,79999602433317350855831261890926022795980547251209496044400409650714977058101,Yes,18°C,exact,18.0,18.0,C,1775479135,2026-04-06T12:38:55+00:00,2026-04-06T20:38:55+08:00,D-1_1800_2400,20:30—21:00,BUY,0.075,19.965,1.65,activity_usdcSize,0x18d86b02ec32f427c136c4f4a0d31aa2860cc800e2a4000b45c10bdd49cda318,True,True,True,weather_trades_normalized.csv:5176|api_trades:11494|activity.csv:5643|api_activity:5642,NEAREST_SIZE_MATCH,,,,,,,,,,,0.075,7.5,5—10美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xea601edeb7d913b6d6d80ecb0e0f2039f09633770aa2560df33e44f3743be3c1,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-18c,79999602433317350855831261890926022795980547251209496044400409650714977058101,Yes,18°C,exact,18.0,18.0,C,1775480613,2026-04-06T13:03:33+00:00,2026-04-06T21:03:33+08:00,D-1_1800_2400,21:00—21:30,BUY,0.07,9.0,0.63,activity_usdcSize,0xc322b6cc814568fae6af4d62f96fea6dc52803dc47b11065ae9e38b9ee1436ea,True,True,True,weather_trades_normalized.csv:5185|api_trades:11486|activity.csv:5652|api_activity:5651,EXACT_SIZE_MATCH,0.075,-0.0049999999999999906,PRICE_FLAT_ADD,0.08264462809917356,-0.01264462809917355,BELOW_AVERAGE_COST_ADD,0.075,PRICE_FLAT_ADD,0.08264462809917356,BELOW_AVERAGE_COST_ADD,0.07,7.000000000000001,5—10美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xea601edeb7d913b6d6d80ecb0e0f2039f09633770aa2560df33e44f3743be3c1,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-18c,79999602433317350855831261890926022795980547251209496044400409650714977058101,Yes,18°C,exact,18.0,18.0,C,1775481209,2026-04-06T13:13:29+00:00,2026-04-06T21:13:29+08:00,D-1_1800_2400,21:00—21:30,BUY,0.07,1.06,0.0742,activity_usdcSize,0x6dbd4f5c09d6ef68ce88a85f3b389025fa59e72be7d0e5564d3e17d9897d7c26,True,True,True,weather_trades_normalized.csv:5186|api_trades:11485|activity.csv:5653|api_activity:5652,EXACT_SIZE_MATCH,0.07,0.0,PRICE_FLAT_ADD,0.07871569135163127,-0.008715691351631263,NEAR_AVERAGE_COST_ADD,0.07,PRICE_FLAT_ADD,0.07871569135163127,NEAR_AVERAGE_COST_ADD,0.07,7.000000000000001,5—10美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xea601edeb7d913b6d6d80ecb0e0f2039f09633770aa2560df33e44f3743be3c1,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-18c,79999602433317350855831261890926022795980547251209496044400409650714977058101,Yes,18°C,exact,18.0,18.0,C,1775481211,2026-04-06T13:13:31+00:00,2026-04-06T21:13:31+08:00,D-1_1800_2400,21:00—21:30,BUY,0.07,8.75,0.6125,activity_usdcSize,0x7f587b23f4055baaa7a27570d22ad1a025f957fd3f3ac3f6d81112b484867180,True,True,True,weather_trades_normalized.csv:5187|api_trades:11484|activity.csv:5654|api_activity:5653,EXACT_SIZE_MATCH,0.07,0.0,PRICE_FLAT_ADD,0.07840799333888425,-0.008407993338884243,NEAR_AVERAGE_COST_ADD,0.07,PRICE_FLAT_ADD,0.07840799333888425,NEAR_AVERAGE_COST_ADD,0.07,7.000000000000001,5—10美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xea601edeb7d913b6d6d80ecb0e0f2039f09633770aa2560df33e44f3743be3c1,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-18c,79999602433317350855831261890926022795980547251209496044400409650714977058101,Yes,18°C,exact,18.0,18.0,C,1775482235,2026-04-06T13:30:35+00:00,2026-04-06T21:30:35+08:00,D-1_1800_2400,21:30—22:00,BUY,0.07,32.19,2.2533,activity_usdcSize,0xf2b665270937fce4c68c9c78d55e4970980a062b91917f5c2e8afa2f3dcc82b8,True,True,True,weather_trades_normalized.csv:5191|api_trades:11481|activity.csv:5658|api_activity:5657,EXACT_SIZE_MATCH,0.07,0.0,PRICE_FLAT_ADD,0.07651063829787233,-0.006510638297872323,NEAR_AVERAGE_COST_ADD,0.07,PRICE_FLAT_ADD,0.07651063829787233,NEAR_AVERAGE_COST_ADD,0.07,7.000000000000001,5—10美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xa3aa15452049d2c6e33866a955897c26642d51e047dd11f964f67d96384003ec,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-15c,93062708670233253111350818491065170924150528320677483561723472850586264602718,Yes,15°C,exact,15.0,15.0,C,1775501617,2026-04-06T18:53:37+00:00,2026-04-07T02:53:37+08:00,D0_0000_0800,02:30—03:00,BUY,0.2,49.5328,10.768,activity_usdcSize,0x54153a9b193305ebb88dd50048a278e00bbd4ede5ddee35dbae85fde75d957c5,True,True,True,weather_trades_normalized.csv:5267|api_trades:11430|activity.csv:5736|api_activity:5735,NEAREST_SIZE_MATCH,,,,,,,,,,,0.2,20.0,20—30美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x90fca4ed697c0db72131def129fd92e605b5bed23b8540ee2ec8a2a5a42f0ee0,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-14c,52559858945223204285610082965251896120426680161575582384609878141717746069571,Yes,14°C,exact,14.0,14.0,C,1775538881,2026-04-07T05:14:41+00:00,2026-04-07T13:14:41+08:00,D0_1300_1400,13:00—13:30,BUY,0.0455832799,42.3062,2.13193,activity_usdcSize,0xea43dbce16530db5759fef4cac98d40efbf3a24589ab6213b92b3b1840e5df73,True,True,True,weather_trades_normalized.csv:5310|api_trades:11391|activity.csv:5780|api_activity:5779,NEAREST_SIZE_MATCH,,,,,,,,,,,0.0455832799,4.55832799,2—5美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x90fca4ed697c0db72131def129fd92e605b5bed23b8540ee2ec8a2a5a42f0ee0,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-14c,52559858945223204285610082965251896120426680161575582384609878141717746069571,Yes,14°C,exact,14.0,14.0,C,1775539551,2026-04-07T05:25:51+00:00,2026-04-07T13:25:51+08:00,D0_1300_1400,13:00—13:30,BUY,0.02,28.0,0.56,activity_usdcSize,0xaed1ef1d1dcc9d68d1ed45ad38df753e4a488864de895e02205775690d55cda3,True,True,True,weather_trades_normalized.csv:5314|api_trades:11388|activity.csv:5784|api_activity:5783,EXACT_SIZE_MATCH,0.0455832799,-0.025583279900000002,PRICE_DOWN_ADD,0.05039285022053506,-0.030392850220535058,BELOW_AVERAGE_COST_ADD,0.0455832799,PRICE_DOWN_ADD,0.05039285022053506,BELOW_AVERAGE_COST_ADD,0.02,2.0,2—5美分
2026-04-07__beijing__high,2026-04-07,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xd5b6f65f8b1a1bce87913bd7abd105ef6d548029c2e52ba615b5ed97f089334d,highest-temperature-in-beijing-on-april-7-2026,highest-temperature-in-beijing-on-april-7-2026-17c,71934444207950351021888368239253412740636607151350651195428632637998219265483,Yes,17°C,exact,17.0,17.0,C,1775545319,2026-04-07T07:01:59+00:00,2026-04-07T15:01:59+08:00,D0_1500_1600,15:00—15:30,BUY,0.028,90.28,2.8,activity_usdcSize,0x8d0d4af732371ad2b14efe852ddcd041e7d7ec368cffa0235b2fbe26b248f356,True,True,True,weather_trades_normalized.csv:5322|api_trades:11383|activity.csv:5792|api_activity:5791,NEAREST_SIZE_MATCH,,,,,,,,,,,0.028,2.8000000000000003,2—5美分
2026-04-08__beijing__high,2026-04-08,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x6c8bb82890709e38c0efa705604187b389ffb60f7b9f057cfba40741a4f30a2c,highest-temperature-in-beijing-on-april-8-2026,highest-temperature-in-beijing-on-april-8-2026-21c,49136435099649610693387938084484909811192020661178104186090756957030010312050,Yes,21°C,exact,21.0,21.0,C,1775590505,2026-04-07T19:35:05+00:00,2026-04-08T03:35:05+08:00,D0_0000_0800,03:30—04:00,BUY,0.23,46.15,11.5,activity_usdcSize,0x1685ca407963893ee4bf4a0ac2aeca7aab2974f3a4706eb6a95dd36e8450101a,True,True,True,weather_trades_normalized.csv:5395|api_trades:11314|activity.csv:5876|api_activity:5875,NEAREST_SIZE_MATCH,,,,,,,,,,,0.23,23.0,20—30美分
2026-04-08__beijing__high,2026-04-08,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x6d3d0c35782f4ec2c727def19e95edd8f048832f9331f32dbde926700c16c7e9,highest-temperature-in-beijing-on-april-8-2026,highest-temperature-in-beijing-on-april-8-2026-19c,68547951473763304109882389761203567487030040752343363060552513479230522078820,Yes,19°C,exact,19.0,19.0,C,1775626677,2026-04-08T05:37:57+00:00,2026-04-08T13:37:57+08:00,D0_1300_1400,13:30—14:00,BUY,0.035,4.5175,0.175,activity_usdcSize,0xebb95f3cfcb6877019d00ac78600fb36088d532a056df6ca8b12410b5a965d64,True,True,True,weather_trades_normalized.csv:5410|api_trades:11296|activity.csv:5902|api_activity:5901,NEAREST_SIZE_MATCH,,,,,,,,,,,0.035,3.5000000000000004,2—5美分
2026-04-08__beijing__high,2026-04-08,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x4c1c6e92b39574b78e66785f5be5675f11b9e51cb7c8cc3f7c7c8649bc244059,highest-temperature-in-beijing-on-april-8-2026,highest-temperature-in-beijing-on-april-8-2026-18c,5666953703845550667969629495338409841707634833382633673759286536957005327153,Yes,18°C,exact,18.0,18.0,C,1775626721,2026-04-08T05:38:41+00:00,2026-04-08T13:38:41+08:00,D0_1300_1400,13:30—14:00,BUY,0.017,16.2306,0.306,activity_usdcSize,0xeb660187e6369d197843ab9db65a7f486a7c95f321dc27351452eab834c21050,True,True,True,weather_trades_normalized.csv:5411|api_trades:11295|activity.csv:5903|api_activity:5902,NEAREST_SIZE_MATCH,,,,,,,,,,,0.017,1.7000000000000002,1—2美分
2026-04-08__beijing__high,2026-04-08,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x4c1c6e92b39574b78e66785f5be5675f11b9e51cb7c8cc3f7c7c8649bc244059,highest-temperature-in-beijing-on-april-8-2026,highest-temperature-in-beijing-on-april-8-2026-18c,5666953703845550667969629495338409841707634833382633673759286536957005327153,Yes,18°C,exact,18.0,18.0,C,1775626723,2026-04-08T05:38:43+00:00,2026-04-08T13:38:43+08:00,D0_1300_1400,13:30—14:00,BUY,0.017,18.0,0.306,activity_usdcSize,0x94cd75435e1e794fb5f5d27ed4050778c7a81704381075aa3b36292472117d36,True,True,True,weather_trades_normalized.csv:5412|api_trades:11294|activity.csv:5904|api_activity:5903,EXACT_SIZE_MATCH,0.017,0.0,PRICE_FLAT_ADD,0.018853277143174006,-0.0018532771431740043,NEAR_AVERAGE_COST_ADD,0.017,PRICE_FLAT_ADD,0.018853277143174006,NEAR_AVERAGE_COST_ADD,0.017,1.7000000000000002,1—2美分
2026-04-08__beijing__high,2026-04-08,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x4c1c6e92b39574b78e66785f5be5675f11b9e51cb7c8cc3f7c7c8649bc244059,highest-temperature-in-beijing-on-april-8-2026,highest-temperature-in-beijing-on-april-8-2026-18c,5666953703845550667969629495338409841707634833382633673759286536957005327153,Yes,18°C,exact,18.0,18.0,C,1775626733,2026-04-08T05:38:53+00:00,2026-04-08T13:38:53+08:00,D0_1300_1400,13:30—14:00,BUY,0.0184992867,63.21968,1.2968,activity_usdcSize,0x525ba87ab31a97f16ad477617b41fb6d1a1347b3193544568f72359482b122f0,True,True,True,weather_trades_normalized.csv:5413|api_trades:11293|activity.csv:5905|api_activity:5904,NEAREST_SIZE_MATCH,0.017,0.001499286699999998,PRICE_FLAT_ADD,0.017878740074670035,0.0006205466253299645,NEAR_AVERAGE_COST_ADD,0.017,PRICE_FLAT_ADD,0.017878740074670035,NEAR_AVERAGE_COST_ADD,0.0184992867,1.84992867,1—2美分
2026-04-08__beijing__high,2026-04-08,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x6d3d0c35782f4ec2c727def19e95edd8f048832f9331f32dbde926700c16c7e9,highest-temperature-in-beijing-on-april-8-2026,highest-temperature-in-beijing-on-april-8-2026-19c,68547951473763304109882389761203567487030040752343363060552513479230522078820,Yes,19°C,exact,19.0,19.0,C,1775626777,2026-04-08T05:39:37+00:00,2026-04-08T13:39:37+08:00,D0_1300_1400,13:30—14:00,BUY,0.0509219422,103.08096,5.7995,activity_usdcSize,0xb084c761ddad65fbab33de82b1c91956429329712da97ac504ff84c585a2ecbf,True,True,True,weather_trades_normalized.csv:5414|api_trades:11292|activity.csv:5906|api_activity:5905,NEAREST_SIZE_MATCH,0.035,0.015921942199999997,PRICE_UP_ADD,0.038738240177089094,0.012183702022910907,ABOVE_AVERAGE_COST_ADD,0.035,PRICE_UP_ADD,0.038738240177089094,ABOVE_AVERAGE_COST_ADD,0.0509219422,5.09219422,5—10美分
2026-04-08__beijing__high,2026-04-08,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x6d3d0c35782f4ec2c727def19e95edd8f048832f9331f32dbde926700c16c7e9,highest-temperature-in-beijing-on-april-8-2026,highest-temperature-in-beijing-on-april-8-2026-19c,68547951473763304109882389761203567487030040752343363060552513479230522078820,Yes,19°C,exact,19.0,19.0,C,1775626829,2026-04-08T05:40:29+00:00,2026-04-08T13:40:29+08:00,D0_1300_1400,13:30—14:00,BUY,0.071,90.71,7.1,activity_usdcSize,0xb39c9abe0b75ff76b01dad9187c541b544be5d4f81c7ffb6c09bec444dc3f502,True,True,True,weather_trades_normalized.csv:5415|api_trades:11291|activity.csv:5907|api_activity:5906,NEAREST_SIZE_MATCH,0.0509219422,0.020078057799999993,PRICE_UP_ADD,0.0555258876381688,0.015474112361831195,ABOVE_AVERAGE_COST_ADD,0.0509219422,PRICE_UP_ADD,0.0555258876381688,ABOVE_AVERAGE_COST_ADD,0.071,7.1,5—10美分
2026-04-08__beijing__high,2026-04-08,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x59e776c6698519c7000c2032d3a01e4001d90c6d42b5e6c3455af3893b0fcd44,highest-temperature-in-beijing-on-april-8-2026,highest-temperature-in-beijing-on-april-8-2026-22c,819482920444969831184146893868464324970057544355584208537683213176556419354,Yes,22°C,exact,22.0,22.0,C,1775630425,2026-04-08T06:40:25+00:00,2026-04-08T14:40:25+08:00,D0_1400_1500,14:30—15:00,BUY,0.031,9.04908,0.31062,activity_usdcSize,0x95f3b4fdfd6c17e4c6c53e3f5835bb15ff9f867421bb53dc4b90172185598e7d,True,True,True,weather_trades_normalized.csv:5431|api_trades:11289|activity.csv:5923|api_activity:5922,NEAREST_SIZE_MATCH,,,,,,,,,,,0.031,3.1,2—5美分
